model,h097,h100,h103,h106,h109,h112,h114,h043,h044,h045,h046,h047,h048,h049,h050,h051,h052,h053,h054,h055,h056,h057,h058,h059,h060,h061,h062,h063,h064,h065,h066,h067,h068,h069,h070,h071,h072,h073,h074,h075,h076,h077,h078,h079,h080,h081,h082,h083,h084,h085,h086,h087,h088,h089,h090,h091,h092,h093,h094,h095,h096,h098,h099,h101,h102,h104,h105,h107,h108,h110,h111,h112_114_max_balanced_0_10_50,h112_114_small_0_10_50,h113,h97_114_max_balanced_0_10_50,h97_114_small_0_10_50,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,average
nn1000nd_m_/r_/nn1000nd_r___max_balanced_0,0.6138573743922204,0.7977928088287647,0.7119205298013245,0.7108190091001011,0.7376989869753979,0.8211091234347049,0.8151425762045231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7440486298195765
nn1000nd_m_/r_/nn1000nd_r__,0.66,0.714,0.668,0.742,0.622,0.714,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704
nn1000nd_m_/r_/nn1000nd__max_balanced_0_new,0.6130470016207455,0.7985048059807761,0.7129139072847682,0.7114930906639704,0.7362518089725036,0.8221824686940966,0.8151425762045231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7442193799173406
nn1000nd_m_/r_/nn1000nd__bayram_new,0.622,0.684,0.662,0.596,0.63,0.706,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
nn1000nd_m_/r_/nn1000nd__bayram_3_7_new,0.526,0.58,0.702,0.54,0.624,0.798,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65
nn1000nd_m_/r_/nn1000nd__bayram_1_1_new,0.612,0.646,0.696,0.544,0.748,0.728,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6797142857142857
nn1000nd_m_/r_/nn1000nd__3gram_max_balanced_0_new,0.6223662884927067,0.7650409398362407,0.7105960264900663,0.7751937984496124,0.8024602026049205,0.8089445438282648,0.8058013765978368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7557718823285212
nn1000nd_m_/r_/nn1000nd__2gram_max_balanced_0_new,0.619935170178282,0.7710929156283375,0.7079470198675497,0.7539602291877318,0.7912445730824892,0.8082289803220036,0.8058013765978368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7511728949806045
nn1000nd_bayram_baseline,0.6,0.613,0.663,0.642,0.697,0.738,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6695714285714286
nn1000hd_tfidf_m_/r_/nn1000hd_tfidf__bayram_new,0.564,0.676,0.698,0.672,0.738,0.838,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7057142857142856
nn1000hd_reg_m_/r_/nn1000hd_reg__bayram_1_1_new,0.58,0.504,0.528,0.594,0.522,0.674,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5599999999999999
nn1000hd_m_/r_/nn1000hd_r___max_balanced_0,0.6762560777957861,0.7308650765396938,0.7688741721854304,0.7057633973710818,0.7257597684515196,0.7813953488372093,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7380988027083569
nn1000hd_m_/r_/nn1000hd__max_balanced_0_new,0.6114262560777958,0.7273050907796369,0.7506622516556292,0.7111560498820357,0.7615774240231549,0.815742397137746,0.795968534906588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7391197149232266
nn1000hd_m_/r_/nn1000hd__bayram_new,0.562,0.696,0.724,0.654,0.726,0.762,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.694857142857143
nn1000hd_m_/r_/nn1000hd__bayram_3_7_new,0.674,0.698,0.734,0.72,0.74,0.808,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7354285714285714
nn1000hd_m_/r_/nn1000hd__bayram_1_1_new,0.7,0.696,0.716,0.656,0.752,0.806,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.730857142857143
nn1000hd_m_/r_/nn1000hd__3gram_max_balanced_0_new,0.713128038897893,0.6856532573869705,0.702317880794702,0.7681159420289855,0.8013748191027497,0.861180679785331,0.8195673549655851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7644768532803167
nn1000hd_m_/r_/nn1000hd__3gram_max_balanced_0_10_50_new,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
nn1000hd_m_/r_/nn1000hd__2gram_max_balanced_0_new,0.6713938411669368,0.7176931292274831,0.7711920529801325,0.7155375800471857,0.831041968162084,0.8067978533094812,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7559191718101543
nn1000hd_glc_m_/r_/nn1000hd_glc__3gram_max_balanced_0_10_50_new,0.6766612641815235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6766612641815235
nn1000d_m_/r_/nn1000d_r__,0.698,0.626,0.724,0.62,0.706,0.788,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702
nn1000d_bayram_baseline,0.641,0.621,0.696,0.672,0.749,0.777,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7031428571428571
mnnb_tfidf_m_/r_/mnnb_tfidf__bayram_new,0.594,0.624,0.67,0.66,0.668,0.772,0.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6731428571428573
mnnb_m_/r_/mnnb_r___max_balanced_0,0.5474068071312804,0.5738697045211819,0.6254966887417218,0.6474553420963937,0.6570188133140377,0.6758497316636851,0.7035398230088495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6329481300681643
mnnb_m_/r_/mnnb_r__,0.55,0.592,0.636,0.662,0.664,0.75,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6542857142857142
mnnb_m_/r_/mnnb_a0_r__,0.55,0.594,0.636,0.664,0.668,0.752,0.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656
mnnb_m_/r_/mnnb__bayram_new,0.55,0.594,0.636,0.664,0.668,0.752,0.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656
mnnb_m_/r_/mnnb__bayram_3_7_new,0.53,0.588,0.632,0.704,0.692,0.768,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6642857142857143
mnnb_m_/r_/mnnb__bayram_1_1_new,0.574,0.558,0.618,0.678,0.684,0.696,0.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6417142857142857
mnnb_m_/r_/mnnb__3gram_max_balanced_0_new,0.5567260940032415,0.5845496618013528,0.635430463576159,0.7246376811594203,0.6693198263386396,0.6973166368515206,0.7050147492625368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6532850161418386
mnnb_m_/r_/mnnb__2gram_max_balanced_0_new,0.5510534846029174,0.5906016375934496,0.6394039735099337,0.6973373778227165,0.6588277858176556,0.6887298747763864,0.7035398230088495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6470705653045583
lstm_word2vec_m_/r_/lstm_word2vec__bayram_1_1_new,0.52,0.794,0.654,0.534,0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63
lstm_m_/r_/lstm__max_balanced_0_new,0.6320907617504052,0.5998576005695977,0.6864238410596026,0.7735085945399394,0.6783646888567294,0.7545617173524151,0.7207472959685349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6922220714424607
lstm_m_/r_/lstm__bayram_new,0.524,0.636,0.62,0.58,0.61,0.764,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6357142857142858
lstm_m_/r_/lstm__bayram,0.524,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5800000000000001
lstm_glove_m_/r_/lstm_glove__bayram_new,0.656,0.688,0.492,0.374,0.51,0.752,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596
lstm_glove_m_/r_/lstm_glove__bayram_1_1_new,0.482,0.49,0.668,0.55,0.688,0.62,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5988571428571429
lstm_glove_50_m_/r_/lstm_glove_50__bayram_1_1_new,0.482,0.49,0.668,0.55,0.69,0.628,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6002857142857143
lstm_glove_300_m_/r_/lstm_glove_300__bayram_1_1_new,0.602,0.922,0.504,0.514,0.58,0.826,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6677142857142856
lstm_glove_200_m_/r_/lstm_glove_200__bayram_1_1_new,0.468,0.44,0.55,0.604,0.64,0.664,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5794285714285715
lstm_glove_100_m_/r_/lstm_glove_100__bayram_1_1_new,0.402,0.534,0.654,0.544,0.594,0.666,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5768571428571428
lstm_drop_m_/r_/lstm_drop__bayram_1_1_new,0.498,0.582,0.636,0.51,0.754,0.664,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6297142857142858
lstm_drop_glove_32_50_m_/r_/lstm_drop_glove_32_50__bayram_1_1_new,0.568,0.73,0.376,0.564,0.836,0.666,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6314285714285715
lstm_drop_glove_32_100_m_/r_/lstm_drop_glove_32_100__bayram_1_1_new,0.708,0.934,0.466,0.712,0.708,0.712,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714857142857143
lstm_drop_128_l350_m_/r_/lstm_drop_128_l350__bayram_1_1_new,0.494,0.632,0.338,0.498,0.608,0.644,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5648571428571428
lstm_drop_128_b32_m_/r_/lstm_drop_128_b32__bayram_1_1_new,0.592,0.768,0.564,0.494,0.652,0.762,0.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6408571428571429
lstm2_drop_bidi_128_d_2_75_l64_e256_m_/r_/lstm2_drop_bidi_128_d_2_75_l64_e256__max_balanced_0_1_1_new,0.6187196110210696,0.4788180847276611,0.7225165562913908,0.6673407482305359,0.6903039073806078,0.734525939177102,0.7812192723697149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6704920170282974
lstm2_drop_bidi_128_d3_50_l32_m_/r_/lstm2_drop_bidi_128_d3_50_l32__max_balanced_0_1_1_new,0.5790113452188006,0.6365254538981844,0.730794701986755,0.6852039096730704,0.7930535455861071,0.7674418604651163,0.7772861356932154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7099024217887498
lstm2_drop_bidi_128_d2_75_l64_m_/r_/lstm2_drop_bidi_128_d2_75_l64__max_balanced_0_1_1_new,0.5575364667747164,0.708437166251335,0.6652317880794701,0.7347489046174587,0.7456584659913169,0.7949910554561718,0.7674532940019666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7105795915960622
lstm2_drop_bidi_128_05_m_/r_/lstm2_drop_bidi_128_05__bayram_1_1_new,0.69,0.632,0.568,0.648,0.664,0.602,0.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
lstm2_drop_bidi_128_05_l32_m_/r_/lstm2_drop_bidi_128_05_l32__bayram_1_1_new,0.542,0.592,0.652,0.6,0.744,0.656,0.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6488571428571428
lstm2_drop_128_05_m_/r_/lstm2_drop_128_05__bayram_1_1_new,1.0,0.492,0.644,0.556,0.526,0.618,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6374285714285713
lstm2_drop_128_05_l32_m_/r_/lstm2_drop_128_05_l32__max_balanced_0_1_1_new,0.5198541329011345,0.5799216803132787,0.6907284768211921,0.7138523761375126,0.7297395079594791,0.7821109123434705,0.7910521140609637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6867513143624331
lstm2_drop_128_05_l32_m_/r_/lstm2_drop_128_05_l32__bayram_1_1_new,0.516,0.53,0.622,0.612,0.588,0.704,0.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6091428571428572
lstm2_bidi_128_m_/r_/lstm2_bidi_128__bayram_1_1_new,0.416,0.852,0.532,0.566,0.444,0.858,0.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6357142857142858
logistic_tfidf_m_/r_/logistic_tfidf__bayram_new,0.586,0.69,0.712,0.662,0.738,0.78,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7025714285714286
logistic_test_m_/r_/logistic_test__max_balanced_0,0.6081847649918962,0.6564613741545033,0.7486754966887417,0.7364341085271318,0.76410998552822,0.7899821109123435,0.7753195673549655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7255953440225431
logistic_sig_m_/r_/logistic_sig__bayram_new,0.638,0.688,0.712,0.664,0.722,0.792,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7065714285714285
logistic_range_m_/r_/logistic_range__3gram_max_balanced_0_new,0.6588330632090762,0.7109291562833748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7008547008547008,0.7215799614643545,0.6955056179775281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6975404999578069
logistic_m_/r_/logistic_r___max_balanced_0,0.6081847649918962,0.6564613741545033,0.7486754966887417,0.7364341085271318,0.76410998552822,0.7899821109123435,0.7753195673549655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7255953440225431
logistic_m_/r_/logistic_r___3gram_bayram,0.594,0.662,0.764,0.648,0.74,0.826,0.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7131428571428572
