model,h097,h100,h103,h106,h109,h112,h114,h043,h044,h045,h046,h047,h048,h049,h050,h051,h052,h053,h054,h055,h056,h057,h058,h059,h060,h061,h062,h063,h064,h065,h066,h067,h068,h069,h070,h071,h072,h073,h074,h075,h076,h077,h078,h079,h080,h081,h082,h083,h084,h085,h086,h087,h088,h089,h090,h091,h092,h093,h094,h095,h096,h098,h099,h101,h102,h104,h105,h107,h108,h110,h111,h112_114_max_balanced_0_10_50,h112_114_small_0_10_50,h113,h97_114_max_balanced_0_10_50,h97_114_small_0_10_50,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,average
cnn2_avg_128_7_e128_s1_d3_50_e512_m_/r_/cnn2_avg_128_7_e128_s1_d3_50_e512__max_balanced_0_1_1_new,0.7305510534846029,0.6578853684585262,0.6437086092715232,0.7253117627232896,0.7492764109985528,0.8203935599284436,0.8013765978367748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732643337528816
cnn2_avg_128_7_e128_s1_d3_50_e256_m_/r_/cnn2_avg_128_7_e128_s1_d3_50_e256__max_balanced_0_1_1_new,0.7277147487844409,0.6717693129227483,0.5788079470198676,0.7050893158072127,0.7601302460202605,0.7953488372093023,0.7625368731563422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7144853258457393
cnn2_a10-4_avg_drop_128_7_l64_s1_d3_5_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l64_s1_d3_5_e300_glove840_trainable__max_balanced_0_1_1_new,0.706645056726094,0.6279814880740477,0.6923841059602649,0.713515335355578,0.7988422575976846,0.8035778175313059,0.788102261553589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7330069032569376
cnn2_a10-4_avg_drop_128_7_l64_s1_d3_30_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l64_s1_d3_30_e300_glove840_trainable__max_balanced_0_1_1_new,0.6511345218800648,0.7009611961552153,0.6956953642384106,0.6973373778227165,0.8375542691751086,0.7996422182468694,0.7797443461160275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.737438470519202
cnn2_a10-4_avg_drop_128_7_l64_s1_d3_20_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l64_s1_d3_20_e300_glove840_trainable__max_balanced_0_1_1_new,0.6713938411669368,0.6664293342826628,0.68841059602649,0.7411526794742164,0.7673661360347322,0.7813953488372093,0.8348082595870207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735850885058467
cnn2_a10-4_avg_drop_128_7_l64_s1_d3_10_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l64_s1_d3_10_e300_glove840_trainable__max_balanced_0_1_1_new,0.6904376012965965,0.6279814880740477,0.7201986754966887,0.7482305358948432,0.7771345875542692,0.8071556350626118,0.7522123893805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7319072732513697
cnn2_a10-4_avg_drop_128_7_l256_s1_d3_5_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l256_s1_d3_5_e300_glove840_trainable__max_balanced_0_1_1_new,0.7090761750405187,0.6176575293698825,0.7552980132450331,0.7671048196831817,0.7463820549927641,0.8075134168157424,0.7969518190757129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7428548326032622
cnn2_a10-4_avg_drop_128_7_l256_s1_d3_30_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l256_s1_d3_30_e300_glove840_trainable__max_balanced_0_1_1_new,0.6195299837925445,0.6749733001067996,0.7225165562913908,0.7199191102123357,0.7869030390738061,0.8085867620751341,0.8323500491642084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7378255429594599
cnn2_a10-4_avg_drop_128_7_l256_s1_d3_20_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l256_s1_d3_20_e300_glove840_trainable__max_balanced_0_1_1_new,0.6462722852512156,0.6479174083303667,0.730794701986755,0.7364341085271318,0.7225036179450073,0.817531305903399,0.8112094395280236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7303804096388428
cnn2_a10-4_avg_drop_128_7_l256_s1_d3_10_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l256_s1_d3_10_e300_glove840_trainable__max_balanced_0_1_1_new,0.6414100486223663,0.6657173371306515,0.7172185430463576,0.7664307381193124,0.7680897250361794,0.7831842576028623,0.8505408062930186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7417987794072498
cnn2_a10-4_avg_drop_128_7_l128_s1_d3_5_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l128_s1_d3_5_e300_glove840_trainable__max_balanced_0_1_1_new,0.6085899513776337,0.6778212887148451,0.6980132450331126,0.7387933940006741,0.7673661360347322,0.7821109123434705,0.8215339233038348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7277469786869004
cnn2_a10-4_avg_drop_128_7_l128_s1_d3_30_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l128_s1_d3_30_e300_glove840_trainable__max_balanced_0_1_1_new,0.6924635332252836,0.6888572445710217,0.6844370860927153,0.7495786990225818,0.7858176555716353,0.7957066189624329,0.8092428711897739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7437291012336349
cnn2_a10-4_avg_drop_128_7_l128_s1_d3_20_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l128_s1_d3_20_e300_glove840_trainable__max_balanced_0_1_1_new,0.68354943273906,0.6632253470986116,0.6582781456953642,0.7495786990225818,0.8002894356005789,0.7953488372093023,0.816125860373648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7380565368198783
cnn2_a10-4_avg_drop_128_7_l128_s1_d3_10_e300_glove840_trainable_m_/r_/cnn2_a10-4_avg_drop_128_7_l128_s1_d3_10_e300_glove840_trainable__max_balanced_0_1_1_new,0.6304700162074555,0.6970452118191527,0.7079470198675497,0.731041456016178,0.7492764109985528,0.7878354203935599,0.7782694198623402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7259835650235413
cnn2_64_7_m_/r_/cnn2_64_7__bayram_1_1_new,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188
cnn2_32_7_m_/r_/cnn2_32_7__bayram_1_1_new,0.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896
cnn2_32_5_m_/r_/cnn2_32_5__bayram_1_1_new,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
cnn2_256_7_nd_m_/r_/cnn2_256_7_nd__bayram_1_1_new,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36
cnn2_256_7_nd_e64_s1_m_/r_/cnn2_256_7_nd_e64_s1__bayram_1_1_new,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
cnn2_256_7_nd_e64_m_/r_/cnn2_256_7_nd_e64__bayram_1_1_new,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.752
cnn2_256_7_e64_s1_m_/r_/cnn2_256_7_e64_s1__bayram_1_1_new,0.478,0.554,0.518,0.812,0.876,0.75,0.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6834285714285714
cnn2_256_7_e128_s1_d95_m_/r_/cnn2_256_7_e128_s1_d95__bayram_1_1_new,0.45,0.522,0.684,0.628,0.806,0.758,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666
cnn2_128_7_nd_m_/r_/cnn2_128_7_nd__bayram_1_1_new,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386
cnn2_128_7_nd_e64_m_/r_/cnn2_128_7_nd_e64__bayram_1_1_new,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47
cnn2_128_7_e64_s1_m_/r_/cnn2_128_7_e64_s1__bayram_1_1_new,0.496,0.582,0.824,0.702,0.812,0.734,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7111428571428571
cnn2_128_7_e128_s1_m_/r_/cnn2_128_7_e128_s1__max_balanced_0_1_1_new,0.706645056726094,0.7187611249555002,0.7192052980132451,0.6919447253117628,0.7709840810419681,0.8114490161001789,0.7930186823992134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7445725692211375
cnn2_128_7_e128_s1_m_/r_/cnn2_128_7_e128_s1__bayram_1_1_new,0.584,0.526,0.664,0.634,0.902,0.74,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6942857142857142
cnn2_128_7_e128_s1_d_50_m_/r_/cnn2_128_7_e128_s1_d_50__bayram_1_1_new,0.704,0.534,0.676,0.698,0.818,0.874,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7331428571428572
cnn2_128_7_e128_s1_d95_m_/r_/cnn2_128_7_e128_s1_d95__bayram_1_1_new,0.53,0.674,0.676,0.628,0.7,0.648,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6594285714285715
cnn2_128_7_e128_s1_d4_50_m_/r_/cnn2_128_7_e128_s1_d4_50__max_balanced_0_1_1_new,0.6750405186385737,0.6671413314346742,0.6748344370860927,0.6134142231209977,0.8422575976845152,0.7756708407871199,0.7718780727630286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717176717359286
cnn2_128_7_e128_s1_d4_10_m_/r_/cnn2_128_7_e128_s1_d4_10__max_balanced_0_1_1_new,0.7090761750405187,0.6553933784264863,0.6917218543046357,0.7084597236265588,0.7847322720694645,0.7878354203935599,0.7571288102261554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7277639477267686
cnn2_128_7_e128_s1_d3_10_m_/r_/cnn2_128_7_e128_s1_d3_10__max_balanced_0_1_1_new,0.6089951377633711,0.6813812744749022,0.6625827814569536,0.716211661611055,0.7557887120115774,0.7502683363148479,0.7999016715830876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7107327964593994
cnn2_128_7_e128_s1_d2_95_m_/r_/cnn2_128_7_e128_s1_d2_95__bayram_1_1_new,0.646,0.73,0.522,0.63,0.736,0.71,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682
cnn2_128_7_e128_s1_d2_10_95_m_/r_/cnn2_128_7_e128_s1_d2_10_95__bayram_1_1_new,0.482,0.344,0.65,0.698,0.696,0.78,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562
boost_tfidf_m_/r_/boost_tfidf__bayram_new,0.518,0.592,0.616,0.652,0.748,0.71,0.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6497142857142857
boost_m_/r_/boostcv_r__,0.554,0.586,0.662,0.626,0.716,0.704,0.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6491428571428571
boost_m_/r_/boost_r___max_balanced_0,0.6454619124797407,0.6796012815948737,0.5874172185430464,0.6511627906976745,0.7275687409551375,0.7871198568872988,0.6912487708947886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6813686531503658
boost_m_/r_/boost_r__,0.588,0.608,0.718,0.644,0.794,0.79,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6991428571428571
boost_m_/r_/boost__bayram_new,0.572,0.58,0.584,0.594,0.746,0.682,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6322857142857142
boost_m_/r_/boost__bayram_3_7_new,0.542,0.62,0.57,0.596,0.72,0.7,0.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6317142857142858
boost_m_/r_/boost__bayram_1_1_new,0.588,0.592,0.552,0.632,0.712,0.716,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6474285714285715
boost_m_/r_/boost__3gram_max_balanced_0_new,0.6985413290113452,0.7180491278034888,0.5937086092715231,0.7013818672059319,0.7597684515195369,0.7731663685152057,0.7846607669616519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7184680743269549
boost_m_/r_/boost__2gram_max_balanced_0_new,0.6888168557536467,0.7119971520113919,0.6006622516556291,0.7216043141220088,0.683068017366136,0.7906976744186046,0.7708947885939036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7096772934173315
boost_fullgrid_6-6_m_/r_/boost_fullgrid_6-6__bayram_new,0.584,0.552,0.66,0.654,0.75,0.756,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
boost_fullgrid_6-6_m_/r_/boost_fullgrid_6-6__bayram_3_7_new,0.522,0.574,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5773333333333334
boost_fullgird_m_/r_/boost_fullgird__bayram_new,0.584,0.596,0.66,0.654,0.75,0.756,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6762857142857143
boost_6-3_m_/r_/boost_6-3__max_balanced_0_new,0.6454619124797407,0.6796012815948737,0.5874172185430464,0.6511627906976745,0.7275687409551375,0.7871198568872988,0.6912487708947886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6813686531503658
boost_6-3_m_/r_/boost_6-3__bayram_new,0.584,0.596,0.66,0.654,0.75,0.756,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6762857142857143
boost_6-3_m_/r_/boost_6-3__bayram_3_7_new,0.542,0.62,0.57,0.596,0.72,0.7,0.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6317142857142858
boost_6-3_m_/r_/boost_6-3__bayram_1_1_new,0.55,0.556,0.56,0.626,0.706,0.724,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6342857142857143
boost_6-3_m_/r_/boost_6-3__3gram_max_balanced_0_new,0.6985413290113452,0.7180491278034888,0.5937086092715231,0.7013818672059319,0.7597684515195369,0.7731663685152057,0.7846607669616519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7184680743269549
boost_6-3_m_/r_/boost_6-3__2gram_max_balanced_0_new,0.6888168557536467,0.7119971520113919,0.6006622516556291,0.7216043141220088,0.683068017366136,0.7906976744186046,0.7708947885939036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7096772934173315
